작성일,좋아요 수,본문,해시태그,댓글 목록
2025-06-27,6488,"(광고) 이것만 있으면 집에서 홈카페 탄산 음료 뚝딱!! (브레빌 인피즈 퓨전) *팝팝챌린지 참여 방법 ①브레빌 신제품 인피즈 퓨전으로 취향에 맞는 음료 제조! ②제조한 음료 시음과 함께 ""내 취향대로 더하는 톡 쏘는 즐거움! 브레빌 팝팝챌린지!"" 를 텍스트 OR 보이스로 언급 ③#브레빌 필수 해시태그와 함께 본인 SNS로 피드 혹은 릴스로 업로드하면 참여 완료! 참여 기간 : 7/1(화)~ 7/31(목), 추첨을 통해 브레빌 와플메이커 증정 4주","#인피즈, #팝팝챌린지, #브레빌, #인피즈, #팝팝챌린지","ttxorukii | 2025-07-10 | 👏😍😍
shutterchic_444 | 2025-06-27 | ❤️
viehereforyou | 2025-06-29 | Look a like lim seowon from unis 😍 so pretty
22_dsmber | 2025-06-27 | 확실히 좋아요😍😍
park_sieun12 | 2025-06-28 | 시험기간이라 바쁠탠데ㅠㅠ
soujuglass | 2025-07-02 | 😍 #소우주705 #솔잎스파클링 이랑 색깔이 비슷하네요. 😂
wanna_go_korea | 2025-07-27 | 매우 좋아요
banyasarang | 2025-06-27 | 써보고 싶다
gangdahyeon7400 | 2025-06-29 | 환타에 메론맛 있는데 그걸로 하면 더 간단할거 같아요ㅛ🙌
samir46290 | 2025-06-27 | Perfect 👌 😍
rm_vof | 2025-06-27 | 1빠!!!
kgr0328 | 2025-07-29 | 시원하겠다...
totoairi3700 | 2025-06-27 | 🫰🥰✨✨✨❣️❣️❣️
yulim225 | 2025-06-27 | 전 탄산 싫어해요
rm_vof | 2025-06-27 | 얼마에요?!?!
jyx120330 | 2025-07-31 | 매우 복원☺️
toctocsia | 2025-06-27 | 🍹🥤
hkdshgdi | 2025-07-31 | 그냥 마운틴듀하시지.."
2025-06-24,5.2만,오랜만에 공차 이모지 먹방!! Gong-cha emoji mukbang! 5주,"#먹방, #mukbang, #toctocsia, #톡톡시아, #공차, #공차신메뉴, #이모지먹방, #emojimukbang, #gongcha","nz_or1.i | 2025-06-29 | 이분 오랜만에 보는데 진짜 많이 크셧다..
ji_ye__12 | 2025-06-24 | 언니 진짜 넘 이쁘게 먹는거 진심 공듀 가타..❤️(고정 해줄수 있나욥..?)
llopss_a | 2025-06-24 | 나는 당신의 팬이에요 ❤️
ss90.10.29 | 2025-06-24 | 시아 근황이 궁금해요~ 학생이겠지만 주말엔 뭐하고 지내는지 아직 춤 연습도 하는지 ㅠㅠ❤️ 이따금씩 먹방만 올라오는거 같아서요 !🫶
un._dn_x | 2025-06-24 | 항상 좋은 영상 보여줘서 고마워요
_1yuya | 2025-06-30 | 台灣道地珍奶也很好喝哦🧋😋
afnenhleyli | 2025-06-24 | كيوتتتتييي 🥹💗🌷
qorkdhs | 2025-06-24 | 😢😢😢😢😢😢😍😍
alfiatudzahra04 | 2025-06-24 | 👋👋
tyaraesmee77 | 2025-07-05 | 망 고 🥭🫶
betty_tang1108 | 2025-06-24 | That is expensive in Korea but not in Taiwan
bbubin_mami | 2025-06-25 | 근데... 이모지먹방 뜻이 머에요....?!😅
_loovyl | 2025-06-26 | Y ur head is always so forward like ur stretching ur neck?
kkoharu.0112 | 2025-06-24 | 2コメ
sahiljan4181 | 2025-06-25 | ❤️❤️❤️❤️
zenab_zbn | 2025-06-25 | Your so cute😍
dora1_661 | 2025-06-25 | Büyümüş
amndrbby_ | 2025-06-25 | Gongchaaaaa❤️
life_with_selma._.skz143 | 2025-06-25 | ❤️❤️
rover_rovan | 2025-06-26 | 💐💐💐
sirifjriejdjj32 | 2025-06-26 | ❤️❤️❤️ 너무 예쁘세요
zahn.manu | 2025-06-26 | ❤️
ldu160418 | 2025-06-27 | 나 버블티 완전 좋아하는데…
thara_._0601 | 2025-06-27 | Do many video
imros.e01 | 2025-06-27 | She is a beer?😍🐻🐻🐻🐻
gangbbani | 2025-06-28 | 먹는소리 넘좋아서 미쳐버릴꺼같아용😍
rechalchettri_43 | 2025-06-28 | Her age
qwert234816 | 2025-06-29 | 맛있다
ghibli_milly | 2025-06-29 | Gnarly
mukbang_watching | 2025-07-01 | 와 맛잇겟당…
a7lini | 2025-07-04 | 어머!!😍😍
zuqw_me | 2025-07-08 | 🍓
vivi.sousa1728 | 2025-07-08 | ❤️
7fyyyyq | 2025-07-21 | 정말 귀엽고 우아하네요 😭💖💖💖💖
2942.zeynep | 2025-07-30 | Bu kızi sadece asa ve rukaya benzediğini düşünen tek ben miyim"
2025-06-20,4348,"(광고) 피자 한 조각에 새우가 두마리에ㄷㄷ 바삭한 포테이토 크런치 엣지는 덤!! (피자헛 신메뉴 더블쉬림프 크런치 피자) 피자헛 온라인 이벤트🎉 1. 6.10~6.30 핫딜 이벤트 : 신메뉴 피자 구매 시 콜라 무료 증정 2. 6.10~6.30 스탬프 이벤트 : 신메뉴 4종 (피자/ 사이드 3종) 모두 구매 시, 피자 무료 쿠폰 증정 5주","#피자헛, #피자헛신메뉴, #더블쉬림프크런치, #신메뉴추천, #피자맛집, #피자추천, #더블쉬림프크런치피자, #쉬림프피자, #피자헛, #pizzahut, #pizzahutkorea, #피자","he.__.rin | 2025-07-31 | 언니 입에 묻었어~ㅋㅋ😂
hyun_91_0104 | 2025-06-20 | 많이안짜고 맛있더라구요👏👏
qorkdhs | 2025-06-20 | 🔥🔥🔥
istora.oceaneyes | 2025-06-20 | Yummy 🤤😋
ocean.2509 | 2025-06-20 | 너무 맛있을 것 같아요!! 새우 안 좋아하는데 이간 너무 맛있을 것 같네요!!
eunsu4415 | 2025-07-01 | 시아야 나도 이 피자 먹어볼께~~^^🥰
neleyn_ | 2025-06-20 | your so pretty 🥹🥹🌸
jangjuyeon51 | 2025-06-21 | 진짜맛깔스럽게먹어 톡톡시아님 나완전팬됐어유😂
so.ri4251 | 2025-06-24 | 下次可以吃斑斓膏嘛☺️
wassila__a0 | 2025-06-20 | Italy noooo I'm suffering right noow😂😮😮😮
toctocsia | 2025-06-20 | 피자헛 온라인 이벤트🎉
1. 6.10~6.30 핫딜 이벤트 : 신메뉴 피자 구매 시 콜라 무료 증정
2. 6.10~6.30 스탬프 이벤트 : 신메뉴 4종 (피자/ 사이드 3종) 모두 구매 시, 피자 무료 쿠폰 증정
_9__4_ | 2025-06-30 | @__1993___a 이거"
2025-06-19,3.8만,한정선 과일 찹쌀떡! 과일 모찌! 이모지 먹방!! 6주,"#먹방, #toctocsia, #톡톡시아, #asmr, #먹스타그램, #이모지먹방, #한정선, #더현대","04._.heji | 2025-06-19 | 진짜 복스럽게 잘먹는다..이뿌다이뿌..ㅠㅠ
shutterchic_444 | 2025-06-19 | ❤️
hj_11_22 | 2025-06-19 | 우유 맛별로 먹어주세용❤️
eunjihu586 | 2025-06-19 | 너무 이쁘세요
bangjua419 | 2025-06-19 | 와! 언니 겁나 예쁜데 잘먹는거 보니까 귀여운거 나만 그런거 아니쥐?
sheeta1211 | 2025-06-20 | ❤️❤️❤️
vitelaruana0 | 2025-06-19 | I like you videosssssss 😍❤️
un._dn_x | 2025-06-19 | 항상 질보고 있어요 언제나 화이팅 하세요!!
_joyuni_ | 2025-06-19 | 다이소에서 구하기힘들다는 껍질째먹는 모찌도 먹어주세용😍
ji_ye__12 | 2025-06-19 | 허얼..언니 너무 마싯게 먹는답..
qorkdhs | 2025-06-19 | 😍😍😍😍😍
thisisamirxon | 2025-06-19 | So yummyy 😍
sieun4277 | 2025-06-19 | 너무 마싯겠다😍 언니 소리 미춌다❤️❤️❤️
hanjia927 | 2025-06-19 | 1빠??
dewwww_imuetss | 2025-06-19 | delicious👏
sbnazcial | 2025-06-23 | WE DON'T UNDERSTAND THE ENGLISH WRITE BELOW
0sxn_ux | 2025-06-20 | 🍰🍓
misheelbaasanbat08 | 2025-06-20 | ❤
ngc_7662_ | 2025-06-20 | 갈수록 예뻐지심... 🥹
_ahniehani | 2025-06-20 | In Indonesia is like Mochi
1_xjlim06 | 2025-06-21 | 그거 진심 맛있음..❤️
bajeqe_p | 2025-06-21 | 이상하게 이분버면 정이 감
botashkars | 2025-06-21 | Не включайте субтитры😂
bts_army_girl_9296 | 2025-06-23 | She's looking like kim saeron
hwanghyoyun8 | 2025-06-23 | 소리 겁나좋네
teletobies_family | 2025-06-23 | 한정선 곶감 모찌 맛있대요 곶감모찌도 해주세요
hx13_26 | 2025-06-23 | 나는 기여운@toctocsia모찌 먹어야겠다.
shh._.shh011 | 2025-06-25 | 피부가 정말 하얗네요
engn_be | 2025-06-25 | 마이크를 입에 넣는 거야?
marjona_pg_45 | 2025-06-30 | ❤️❤️
bor.rr | 2025-07-02 | M
bor.rr | 2025-07-02 | Nmj
bor.rr | 2025-07-02 | .
hswanyhnd | 2025-07-04 | 🔥🔥l love you❤️
eunsu4415 | 2025-07-10 | 시아야! 나는 오늘 언니 고등학교 지원실에서 친구들이랑 동생들하고 경주 보문에 체험학습 다녀온 다음에 나 학교 방학은 7월17일이야~~☺️☺️ 언니가 학교 방학 날짜를 잘 못 알았어 ㅎㅎ😅
bagseou967 | 2025-07-13 | 내가 본 사람이 어쩐지 익숙하더라...😍
nan._.piyathida | 2025-07-21 | 매우 맛있어 보이네요.😍
joowon0603 | 2025-07-24 | 귀신이세요? 얼굴이 개 하얀데
ariari130221 | 2025-07-26 | 맛있겠따,,(꿀꺽),,"
2025-06-15,2.8만,BHC 콰삭킹+뿌링 치즈볼+뿌링 치즈스틱+BHC 분모자 로제떡볶이 먹기! 6주,"#toctocsia, #톡톡시아, #BHC, #치즈볼, #뿌링치즈볼, #뿌링치즈스틱, #BHC로제분모자, #콰삭킹, #뿌링클, #mukbang, #먹방, #먹스타그램","yul_12177 | 2025-06-15 | 저거 진쫘 고소한데
ji_ye__12 | 2025-06-15 | 언니 먹는 모습 진시이임…여신 아닌가욥….😍
ya520515_1314 | 2025-06-15 | 今天頭髮很美🤩
mar_h_yan14 | 2025-06-15 | 😍😍
farnoush.nik8 | 2025-06-15 | 😍😍
sho_yuju | 2025-06-15 | 2빠다!! 너무 이뻐요🤍🤍
song3206661 | 2025-07-21 | 저거 나 맛있어서 두번 시켜먹음 ㅋㅋㅋㅋ
heh_tip | 2025-06-30 | 밥과 함께 드세요 🤩😮
___nextecaps | 2025-07-16 | 치킨은 손인데 ㅎ
misa82301 | 2025-06-16 | 美味しそう(´,,•﹃•,,｀)
rahee_0723 | 2025-06-21 | 와 맛있겠다 냄새가 난다
ive_eeeeeeee | 2025-06-15 | ❤️
lynna2_ | 2025-07-19 | @kughyun_
kimfyue | 2025-06-16 | 와...맛있어보여요!!
frmr03mdk27 | 2025-06-18 | この人の食べ方好き
1000_nc_dinos | 2025-06-15 | 23초전 ㄷㄷ
maybe.z0eyy._ | 2025-06-15 | 7😂
so__pre | 2025-06-15 | 뿌염하신건가요?아님 그냥 원래 머리색이 갈색이신가요??
stella_10273 | 2025-06-16 | 언니 먹방을 할때 언니가 시켜 먹는건가욥...????
rin_arina1410 | 2025-06-15 | Makan aja imut anjirr😍
icaeyul865 | 2025-06-18 | 배고파
s.yzox7 | 2025-06-16 | 치즈볼이 맛있어요 치즈스틱이 맛있어요?"
2025-06-12,1.7만,투썸 망고생!!!🥭와우!! Mango cake! 7주,"#toctocsia, #톡톡시아, #투썸, #망고생, #투썸케이크, #먹방, #mukbang, #fvp","guloss_61 | 2025-06-13 | 정말 맛있어요💗
seeun.uu | 2025-06-12 | 오아아ㅏㅇ 망고.. 맛있게어요..
1234.wontwothree | 2025-06-14 | 으아 어떡해 나 망고 못 먹는데 시아님이 먹으니까 머고 싶어졌어~!!!!!♡♡
jins_seoyeon0_0 | 2025-07-16 | 이언니 벌써 중3이라니ㅠㅠ😢
h_and_mh | 2025-06-12 | 요거요거 맛있습니다👏
jeongahyeon757 | 2025-06-14 | 맛있게드셔주셔서 잘보구 잇써여! 근데 항상 한쪽고개만 기울이고계셔서 걱뎡대용ㅜ
nurika.pg | 2025-06-12 | Ohhhh manguu❤️
ritaj_asmaa1 | 2025-06-12 | Wow your hair color is very beautiful and attractive😍
ji_ye__12 | 2025-06-12 | 우아…마싯껫다 언니 넘 예뿌용❤️❤️❤️❤️❤️❤️❤️
weonyongseon76 | 2025-06-28 | 망고 떨어졌다 ㅠㅠ 근데 맛있겠다 하
pink.zineb | 2025-06-21 | ❤️❤️
ohhana8050 | 2025-06-12 | 마시겠다...❤️
_jully._.s_ | 2025-06-12 | 1?!!?! 3!!
khadija.m.h.t | 2025-06-14 | Yummy ❤️
ryadkattaa | 2025-06-12 | The mango colour ❤️❤️
rahofa_r_r | 2025-06-20 | 너는 나를 배고프게 만든다 😭🫶
yein_.0809 | 2025-06-13 | 몇살이에요???
maybe.z0eyy._ | 2025-06-12 | 8
tyaraesmee77 | 2025-07-06 | 망 고 🫶🥭🥭🥭🥭
hatim_hajjami | 2025-07-16 | #^gjg huov"
2025-06-11,9326,(광고) CU 편의점에서 찾은 진짜 제대로 구현한 쫀득쿠키!! 7주,"#멜로누가, #쫀득쿠키, #편의점쫀득쿠키, #먹방, #먹방리뷰","shutterchic_444 | 2025-06-12 | 😍
kanae_korodihi | 2025-06-11 | 👏
a.yx_rin13 | 2025-06-23 | 이 맛있는걸...
mariano204 | 2025-06-11 | その少女は成長して、本当に美しいですね。👏❤️😍
linnnys_spam | 2025-06-11 | Omgg the crunch is givinggg❤️❤️❤️
173cm54kg265mm | 2025-06-13 | 와소리
04._.heji | 2025-06-14 | 사먹어볼까 고민했는데 이거보고 고민 안하고 샀어요ㅋㅌㅋ
s.hinhaeee | 2025-06-17 | 저거별론데..
ew_vinn | 2025-07-04 | 저거 먹지마세여ㅖ 걍 말랑카우임ㅠ
maybe.z0eyy._ | 2025-06-11 | Im fifth
ji_ye__12 | 2025-06-11 | 헐..13분전..!당장 사러 가야지!!!!언니 먹는모습 너뮤 이뻐요요용요용😍 😍😍❤️😍❤️😍❤️😍❤️😍😍❤️
sinhyeonju._.12 | 2025-06-11 | 넘 맛있겠댜ㅑ
chae_yang_ssi | 2025-06-11 | 오늘 당장 씨유갑니다
_bliss97_ | 2025-06-13 | @gotothehome_00
a.yx_rin13 | 2025-06-23 | 이걸 이제 알았다니
sinhyeonju._.12 | 2025-06-11 | 1
gyul.min09 | 2025-07-03 | 부자:오! 천원! 개싸다! 서민:와..천원... 개비싸네..
maybe.z0eyy._ | 2025-06-11 | 5"
2025-06-06,8428,다 먹어도 135칼로리!! 마라 제품!! 실화??(농심 누들핏 마라탄탄 출시!) 7주,"#광고, #농심, #인생을맛있게, #누들핏, #누들핏마라탄탄, #마라탄탄면, #nongshim, #신상, #비빔컵면, #noodlefitmalatantan","mimi__txt | 2025-07-08 | 😍😍
seo_je_ra | 2025-06-06 | 와아 😮❤️
parkyunji14 | 2025-06-07 | ❤️❤️❤️
kims.ewoo | 2025-06-10 | 먹고싶당❤️❤️
saud.acutie34 | 2025-06-06 | I also want to try unnie 😍
joyeji547 | 2025-06-07 | 넘 맛있을것 같아엽😍편의점으로 달려
skyva11ey | 2025-06-06 | ❤️❤️
tab.coooollll | 2025-06-06 | ❤️❤️❤️
kanae_korodihi | 2025-06-06 | Yummy 😍
eunsu4415 | 2025-06-08 | 시아야 마라탄탄 맛있겠네~~^^ 나도 누들핏 마라탄탄 샀어☺️
gurmi_house | 2025-06-07 | 맛있겠다..........
anyesol40 | 2025-06-08 | 저거 안맵고 달달하면서 맛있음 울편이점에 겁나 많더라..
nohyeonbin41 | 2025-06-07 | 헐 ㄷㄷ
chendaiqi9 | 2025-06-10 | I want to eat.😭😭😭
02_bunbun | 2025-06-07 | What’s the name of this ramen?"
2025-06-05,8.4만,까르보불닭! 치즈볼! 뿌링치즈볼ㅠ Cheeseball!! Carbobuldak!!! 8주,"#toctocsia, #톡톡시아, #먹방, #mukbang, #먹스타그램, #치즈볼, #뿌링치즈볼, #까르보불닭, #bhc","ihyeogjin55 | 2025-06-09 | 근데 톡톡시아 친구들도 톡톡시아 보면서 자란거아님?
04._.heji | 2025-06-05 | 진짜 이뿌게생겼는데 먹는것도 잘먹어서 진짜 엄마미소..
un._dn_x | 2025-06-05 | 머리 너무 잘어울려요!!!
h_m.x10 | 2025-06-05 | 저녁 뭐먹을지 고민중이였는데 시아님 영상보고 당장 사러갓어요ㅋㅋ진짜 보기만 해도 너무 맛있겠어요
bangseongran501 | 2025-06-08 | 진짜 이쁘게 크셨다..이분 어릴때 부터 팬이였긴했는데😢😢
c_hx.13 | 2025-06-06 | 저거 머리스타일 뭐로한거에요?ㅜㅜ너무 이뻐요🥹🥹😘😘
yx.l0es | 2025-06-05 | 언니 항상 맛있게 먹어줘서 고마워🩷
_.jjaejjae | 2025-06-05 | 맛있어 보여요
o9_ponsub | 2025-06-05 | 최고의 조합🥹🤤
8.___.kk | 2025-07-08 | 맛있겠다…..꿀꺽
shishawea2245 | 2025-06-05 | 😂💝
ha_eun_ann | 2025-07-01 | 언니너무예쁘고 진짜 맛있게잘먹네요
se0yx_n.3 | 2025-06-05 | 아니 진짜 미쳤는데!! 소리가 미쳤당
nopal_gok_gok | 2025-06-07 | Baru tau ig bisa lecepatan 2x
dolphin_rice_10123 | 2025-06-29 | 헐 너무 이쁘세여
rang9805 | 2025-06-06 | 귀여운 초딩 어디가구 이쁜 소녀가 되었네용 ♡
standsilver1 | 2025-06-12 | 머시셋ㄷㅅ더더더다ㅏ다다다닫
m1zoo_00 | 2025-07-28 | 아, 일본식 버릇이 너무 싫어요! 음식에 젓가락 꽂지 마세요!! 😭😭
positif._.aroua | 2025-06-07 | 그녀가 나와 함께 있다고 느끼는 건 나뿐인가, 아니면 모든 사람이 느끼는 것인가?
sanghun__07 | 2025-06-06 | 맛있게 먹어서 따라서 먹고 싶게 만드네 ㅠㅠ
max_kim0109 | 2025-07-13 | 아니 밤인데 야식 먹을까 말까 생각중이잖아요!
rosines_3 | 2025-06-05 | يلا خلص صايمه انا😭💔
at12.__ | 2025-07-03 | 톡톡시아인줄,,
nsh._.021 | 2025-06-07 | 몇살이세여?
jjeongyu4 | 2025-06-05 | 언니사랑해❤️
luvvwze_1 | 2025-06-05 | صايمه صايمه
_sxye0 | 2025-06-05 | 이 조합 만든사람 누구임??칭찬ㄴ
joyeji547 | 2025-06-05 | 저 까르보불닭 엄첨 조아하는데ㅜ 진짜 저보다 맛있게 드세여!
tl_dus3 | 2025-06-17 | @3dmdrk ㅈㅂ 13일에
im_king26184 | 2025-06-28 | 마이크가 입 안에 있나요.?
katienguyen1070 | 2025-06-05 | Watching her grow up is so cuttteeeee
taeseok.31 | 2025-07-22 | 벌써 시아를 언니라고 하는 시대가 왔다니...
_nantan._ | 2025-07-01 | 日本人横転コンプ
gyul.min09 | 2025-07-03 | 저기여.. 이거 보고 마시써보여서 사먹었는데 2kg 살쪘거등여??? 물어내세요^^!
nozhan_n06 | 2025-06-05 | How old are you girl?
if.parish | 2025-06-05 | @trdwc.th_ 😊
na_1xne | 2025-06-05 | 진짜 언니능 먹어도먹어도 살이안찌는이유가 머야..???나는 먹는데로 살찌는....ㅋㅋㅋ
kanae_korodihi | 2025-06-06 | Yummy 😋 😍
s.e.o.y.e.o.n.07 | 2025-06-06 | 송하예 닮음
jojobaby_love | 2025-06-06 | 와...점점 예뻐진다ㅠㅠ
park.seyoung12 | 2025-06-06 | 만
kimgeonwoo5 | 2025-06-07 | 더 예뻐지신것 같아요😍
angeonha61 | 2025-06-07 | 👏❤️❤️
sang09231 | 2025-06-09 | 👏👏👏
ahn_yujjn486 | 2025-06-09 | 옷 정보 좀여 ㅠㅠㅠ 언니 볼때마다 이뻐지냐구!!
innocentxdude | 2025-06-10 | she’s grownups
mr_myeong | 2025-06-10 | 톡톡시아님 톡톡시아님은 어떻게 그렇게 먹는데 살이 안찌나요 비법 알려주세요 흑흑
y.x_so12 | 2025-06-10 | 약간 한살차이 하루님 닮으심 ❤️
sj__hn | 2025-06-11 | 와 진짜 오랜만이다 옛날엔 그냥 완전 어렸는데
luv________8 | 2025-06-11 | 온닝 몇살이욤?
xyet.s13 | 2025-06-13 | 톡톡시아 이제 몇 살임?
hevx.dy | 2025-06-13 | 이게 10시에 뜨면 어쩌자는거지...?
77exsav | 2025-06-14 | 지금 몇살이세여?
jjw.682 | 2025-06-14 | 이건 인정이지~
h.o_wxm | 2025-06-15 | 머리 이뻐요
llamame_etin | 2025-06-15 | aku sndiri ya yg indo
se5_h.y | 2025-06-17 | 시아님이 이때 할때 어때라고 듣고
나 혼잣말로 맛있겠어.라고 말함ㅋㅋ
paniz.malek2693 | 2025-06-25 | 저는 이란에서 당신에게 메시지를 보냅니다. 정말 당신을 사랑합니다.❤️
jeongseoyun37 | 2025-06-27 | 진짜 맛있게 드신다 ㄷㄷ
jennfier_0897 | 2025-06-28 | 日本では食べ物に箸を刺してはいけないというのは本当ですか？
yuko.nagok | 2025-06-30 | 아 배고픈데 아 근데 12시 넘었는데 근데 배고픈데 근데 밤에 먹는건 에반데 어카지 배고픈데 에반데
gfgfgfgfg555678 | 2025-06-30 | 겁나 예뻐요!!!!!
ha_eun_ann | 2025-07-01 | ❤️
toshimuru | 2025-07-03 | 😋🤤
__9arye0n9_ | 2025-07-04 | 치즈볼만 어디에 파나요
yeon_15021 | 2025-07-05 | 이언니는 갈수록 이뻐져~><
jix.yul12 | 2025-07-07 | ❤️❤️
kongstar06 | 2025-07-08 | 진짜 이뿌노
jazzy_mochi | 2025-07-13 | The skin is so white!!!
lee_dong_gyu0920 | 2025-07-16 | 몇살이세요
5699.non | 2025-07-18 | 不細工
park_gnwwww | 2025-07-18 | 뭐지 전에 불펌 댓글많았는데.삭제됨?
dlvv.01 | 2025-07-21 | ㅇㅋ다이어트 낼부터
loehcnu2_ | 2025-07-23 | 😮😮😮
yyeo.njin | 2025-07-23 | 개이쁘다..이쁜데 먹방하니까 더 먹고싶잖아
reinnaswari | 2025-07-25 | You so cute😍
stellajiang1125 | 2025-07-29 | beautiful
kd75351863 | 2025-07-31 | 군침이 와.."
2025-06-02,1만,현재 틱톡에서 난리난 레몬무뼈닭발!! 8주,"#toctocsia, #톡톡시아, #먹방, #mukbang, #레몬무뼈닭발, #먹스타그램, #닭발","0_0seulbi | 2025-06-02 | 맛설명을 넘 잘해요
bagsihyeon3051 | 2025-07-17 | 넘 이뻐ㅇㅇㅇ
b_bberi | 2025-06-02 | 소리넘좋어요❤️
nyeeeeeeee | 2025-07-13 | ❤️
yezy1ka | 2025-07-09 | 량진희 레몬무뼈닭발 맛있어요!!!!
z3_qii | 2025-06-02 | 2 minutes
joyeji547 | 2025-06-02 | 3빠!!!!당 언니 너무 맛있게 드시는거 아니에염?😍
eowjd3019 | 2025-06-03 | 이건 어디 닭발인가요?
_lx.y6 | 2025-07-05 | 기본티 어디꺼예요??!!
caeyeon562 | 2025-06-02 | 2빠당 그나저나 넘 맜있게 드세요❤️
raming_kim | 2025-06-22 | @k_s_n_90_6 @santagoyo84 어떤데 도전해볼까 ㅋㅋㅋㅋ
