ÀÛ¼ºÀÏ,ÁÁ¾Æ¿ä ¼ö,º»¹®,ÇØ½ÃÅÂ±×,´ñ±Û ¸ñ·Ï
deng.cook | 2025-05-28 | ¾î¸Ó³ª ·¹¸óÀÌ¿ä?! ¤»¤» ´ë¹ÚÀÔ´Ï´Ù ??
lee__fall_221108 | 2025-05-28 | ¾îµð¼­ ½ÃÄÑ¾ßÇÒ±î¿ä!???? Ä§³ª¿Í¿ä??
so_won.0221 | 2025-05-28 | ¾ð´Ï ½ºÅ¸ÀÏ ³Ñ Á¶Àºµ¥ È­Àå Á¶±Ý¸¸ °¡º±°Ô ÇØÁÖ½É ¾È‰Æ±î¿ä?
h_s0105 | 2025-05-28 | @hj.kk
mercidelay | 2025-05-28 | @with_min_ ÁøÂ¥ ¸ÀÀÖ¿ò ¤»¤»
arariyo29 | 2025-05-28 | Àú¸¸ ·»Áî ¾îµð²¨ÀÎÁö ±Ã±ÝÇÑ°¡À¯??
pkm_82 | 2025-05-28 | ¹è°íÆÄ¿ä ¸Ô¾îº¸°í½Í³×¿ä
taeni_kuma | 2025-05-28 | @m_oong8 ÇÑ±¹°¡¼­ ³ª ´ë½Å ¸Ô¾îÁà...
sojjin.y | 2025-05-28 | @yooonzsu ÀÌ°Å ¾ö¸¶Áý »ç°¡º¸ÀÚ
fromssotoyouu | 2025-05-29 | @analog_wk ÀÌ°Å±¸³ª!!!!
__bok_yeong_00__ | 2025-05-29 | ¾îµð¼­ ÁÖ¹®ÇÏ¼Ì¾Æ¿ë?
rang_2222 | 2025-05-29 | @jomi_mam @1989_04.02 ³»°¡¸»ÇÑ°ÅÀÌ°Å¾ß¤»¤»¤»
__j_be | 2025-05-30 | ¿Í.. ´ß¹ßÀº ¾ÈÁÁ¾ÆÇÏ´Âµ¥ ±ÃÃ¤´Â ¸ÀÀÖÀ»°Å°°¾Æ¿ä??
lucylee1012 | 2025-05-30 | ¸³±Û·ÎÁî Á¤º¸µµ ÁÖ¼¼¿ä??
seri_mari | 2025-05-31 | ±¸¸ÅÃ³ ¾Ë·ÁÁÖ¼¼¿ä¡¦ Çö±âÁõ³ª¿ä??
xxosill | 2025-06-01 | ¾ð´Ï ·»Áî ¸ð¿¹¿ä?
socok_official | 2025-06-02 | ´ß¹ß¿¡ °í¼ö¶ó´¢...±ÃÃ¤±îÁö ³Ê¹« ¸Ô¾îº¸°í ½Í³×¿ä????
m.__.zi | 2025-06-02 | @j_mmnnii
dayday.yoo | 2025-06-02 | @sunga613 ÀÌ°Å ¸Ô¾îº¼±îÀ¯
ds_top193 | 2025-06-03 | ±ÃÃ¤¿Í ´ß¹ßÀÇ Á¶ÇÕÀÌ¶ó ¤Ð¤Ì ¹Ì­k´ç
1__star___1993 | 2025-06-04 | ¾È°æ ¿Ã·ÁÁÖ°í½Í¾î¿ê!!
__jinajina_ | 2025-06-05 | @heobiii
sonseah0818 | 2025-06-07 | ¼­Èñºê´Ô È¤½Ã ¾îµð »çÀÌÆ®¿¡¼­ »ç¼Ì³ª¿ä?? ºÎ¸ð´Ô²² »çµå¸±·Á±¸¿ä¢½
nohyunju | 2025-06-10 | @seolgi.rekteo_mabaem ÀÌ°ÅÀÌ°Å
yong43400 | 2025-06-12 | ?? ?? ?? ??
walaaaalllll | 2025-06-14 | Áß±¹ÀÎÀÌ½Å°Å¿¡¿ä?
2yu.dam | 2025-06-23 | @yoonja2n ÀÌ°Å»çº¼±î
yeongeun748 | 2025-06-28 | ·¹¸óÁó¿¡.¾ç³äÇØ¼­ ¸Ô¾îº¼²²¿ä~~¤»
aco.210809 | 2025-06-28 | ¾îµð²«°¡¿ä?
che_mie9 | 2025-07-16 | Æ¾Æ®Á¤º¸ ¹°¾îºÁµµ µÉ±î¿ä?
cmk_1202 | 2025-07-19 | ÀÌ°Íº¸´Ù »öÀÌ ¿¬ÇÏ°í »ý°¢º¸´Ù ¸¹ÀÌ »õÄÞÇÏ°í ½Ì°Å¿îÆíÀÌ¿¡¿ä ±â´ë´Â ¸¹ÀÌ ÇÏÁö¸¶½Ã±æ"
2025-05-26,1323,°ß°ú·ù¸¦ ²ç¾î ¸¸µç Á¶Áö¾Æ ÀüÅë°£½Ä? ÂËµæ °í¼ÒÇÏ´Ï ³Ñ ¸ÀÀÖ¾ú¾î¿ä.. ¼­´ã´Ô ÃÖ°í???¢Õ?¢¾? (ÆÇ¸Å¿ëÀº ¾Æ´Ï·¡¿ä!?) 9ÁÖ,,"hyo_o73 | 2025-07-19 | Give me straight gin
¾ç¸» ÇÏ³ª ³²±âÁö ¾Ê°í
¶°³­ ³Î À§ÇØ cheers

Wish you saw this
¾û¸ÁÀÌ µÅ ¹ö¸° ³» ÀÚÅÂ
Oh my baby

½ÇÄÆ µÎµé°Ü ¸ÂÀº ¸¶À½
ÀüºÎ ¹«³ÊÁø ²Ã Á» ºÁ
ÀÌ Á¤µµ ÇßÀ½ µÆÀÝ¾Æ¿ä
Count 1 to 10
Turn to turn to my heart
123-78

My baby Georgia, baby Georgia
Can¡¯t take my eyes off you
My hometown is only you
Baby Georgia, baby Georgia
Don¡¯t break my home no more
There is nowhere to go

10ÃÊ ¾Æ´Ï 10³âÀ» ¼¼¾îµµ
All I want is you
L - o - v - e is you

±× ¿©ÀÚ¸¦ ¿Ö ÁÁ¾ÆÇÏ³Ä±¸¿ä?
µüÈ÷ ÀÌÀ¯¶ö °Ô ÀÖÀ»±î¿ä
±×³É ´Ù ÁÁÀºµ¥
¹¹ ÇÏ³ª¸¦ ²ÅÀÚ¸é
³ë·¡¸¦ Àß ºÒ·¯¼­´Â ¾Æ´Ï°í
Just because it¡¯s you

ºñ°¡ ÁÖ¸£¸¤ ³»¸° ´ÙÀ½
´«ÀÌ »ç¸£¸£ ³ìÀº ´ÙÀ½
±× Á¤µµ ÇÏ°í µ¹¾Æ¿Í¿ä
Count 1 to 10
Turn to turn to my heart
123-78

My baby Georgia, baby Georgia
Can¡¯t take my eyes off you
My hometown is only you
Baby Georgia, baby Georgia
Don¡¯t break my home no more
There is nowhere to go

10ÃÊ ¾Æ´Ï 10³âÀ» ¼¼¾îµµ
All I want is you
L - o - v - e is you

10ÃÊ ¾Æ´Ï 10³âÀ» ¼¼¾îµµ
All I want is you
L - o - v - e is you
Is you!
ye.dxn12_ | 2025-06-10 | Á¶Áö¾Æ????? ¿øµµ¾îµé ¿©±â¾ß
1__0000291hy | 2025-05-27 | È¤½Ã ½ÇÀº ¹«½¼ ¿ªÇÒÀ» ÇÏ´ÂÁö ¿©ÂåºÁµµ ¤¡µÇ´ÂÁö¿ä..³Ñ ±Ã±×¸Å¿À
livakngl_iste | 2025-07-10 | Lan cevizli sucuk
usmon_oc | 2025-05-27 | Hello, you are very cute and I would like to meet you. If you don't have a boyfriend, can you come to New York? I apologize for saying this. I like you.??
ssud3n4z | 2025-06-30 | TURKIYEE????????????????????????????????????????????????????????????????????????????"
2025-05-24,1.7¸¸,Ç°Àý´ë¶õ ¹è¶ó ÀÜ¸Á·çÇÇ ÄÉÀÌÅ© 2Åº?? ¾î¶² ¸À Á¦ÀÏ ÁÁ¾ÆÇØ¿ä? ³­ ¹ÎÆ®ÃÊÄÚ!! ???? 9ÁÖ,,"chschs.6 | 2025-05-25 | ¹ÎÃÊ??±Ùµ¥ ³Ê¹« ¿¹»µ¿ä??«««é«³«óù¼ÞÅªÃªÆªÞª¹ª«£¿£¿
amna.alisheikh1 | 2025-07-07 | ??
pink.tape_ | 2025-05-24 | ÀúµÎ ¹ÎÃÊ????
rami__0216 | 2025-05-26 | Àú´Â ¸Àº¸´Ù ·çÇÇ Æ÷Å©°¡ Å½³ª¿ä????
jooyoung0131 | 2025-05-26 | ¸ÀÀÖ°Ú¾î¿ä Àúµµ ±¸ÇØ¼­ ¸Ô¾îº¸°í½Í¾î¿ä??
kittylitte.ken | 2025-05-24 | omg ??????
doyoung4187 | 2025-05-24 | ??
_kamochaok_ | 2025-06-22 | ??
gyoung_ek__o_o.v | 2025-05-24 | ¹ÎÃÊ??
i_yooii | 2025-05-25 | º£¶ó ¸ÀÀÖ°Ú´Ù
_ggnee__ | 2025-06-12 | Cute ?? ??????
lavishhnyaa | 2025-07-06 | I thought the plate was chocolate ????
ye_ri0104 | 2025-07-29 | ÀÔÀÌ ÀÛ¾Æ¼­ ±×¸¥°¡ ,...?
gimjihyo142 | 2025-06-11 | Àüº£¶ó°¡¸é²À¹ÎÆ®ÃÊÄÚ·Î»ç¿ä??
asyaisikay | 2025-06-17 | Can©¥m ?ekti??
kekqhhahha | 2025-06-10 | ¾ð´Ï.. ¿ù·¡ Â÷°¡¿î°Å ÇÑÀÔ °¡µæ ³ÖÀ¸¸é ÀÌ ½Ã·Á¿ä..¤¾¤¾
coeyeonsu146 | 2025-06-16 | Àúµµ ¸Ô°í ½ÍÀºµ¥ ºñ½Î¼­ ¸ø»ç¿ä..¤Ì¤Ì
0.us.h_ | 2025-06-20 | Ã·¿¡ ÃÊÄÚÀÎÁÙ ¾Ë°í ¸Ô¾úÁÒ
gianna.holtzhauzen | 2025-06-23 | love this keep doing it?
sosolovely_jung | 2025-05-24 | Àúµµ ¹ÎÃÊ!!!!
aooiaooi2 | 2025-05-25 | µÇ¼­°¡ ¾Æ´Ï¶ó µÅ¼­ÀÔ´Ï´Ù
base_onf | 2025-05-24 | Àú°Å µÇ°Ô Å½³ª³×
powerleeee09 | 2025-05-24 | ¸¶Áö¸·ÆÇµµ ¿Ã·ÁÁÖ¼¼¿ä!!
_tsenyi_ | 2025-06-14 | Ice cream and cake????
ksu_co.kr | 2025-06-28 | ¹ÎÃÊ ¸À¾ø´Âµ¥ ±×·²ºü¿¡´Â Ä¡¾àÀ» ¸Ô´Â´Ù
kri1lvro | 2025-07-03 | Lesbian icecream
hyo_miniverse | 2025-05-24 | ¹ÎÃÊ ÁÁ¾ÆÁÁ¾Æ ????
atgreenpoint | 2025-05-24 | ;; ±×Á¦ spc¿¡¼­ »ç¶÷ Á×¾ú´Âµ¥ .. »çÈ¸ ÀÇ½Ä ¾ø³ª¿ä?"
2025-05-22,6.2¸¸,Ç°Àý´ë¶õ ¹è¶ó ÀÜ¸Á·çÇÇ ÄÉÀÌÅ©?? ¸ÀÀÖ¾î¼­ ¸¹ÀÌ ¸Ô¾ú´õ´Ï ´ÙÀ½³¯ ¹èÅ»³²..?? Á¶±Ý¸¸ µå¼¼À¯???? 9ÁÖ,,"doyoung4187 | 2025-05-22 | ????
pink.tape_ | 2025-05-23 | ³Ñ ±Ã±ÝÇß´Âµ¥???? ¿ª½Ã ¼­Èñ´Ô ºü¸£¼Å¿ä??
c.xn_8 | 2025-05-23 | Æ÷Å© ³Ñ ±Í¿©¿ö¿ä ????
sdffghjk_098123 | 2025-05-24 | ´©°¡ ÀÔ ´Ù¹°°í ¾Ã¾î´Þ¶ó°í Çß¾ú´ø °Å °°Àºµ¥ ÇÇµå¹é ¹ÞÀ¸¼Ì³ªº¸´Ù ¤¾¤µ¤¾ º¸±â ´õ ÆíÇØÁü ¤¾¤¾
_hani.mom | 2025-05-24 | ¾Æ ÀÌ°Å ³ª ¸Ô°í½Í¾î,,,,,
seogaeun10 | 2025-05-23 | ¾ð´Ï ´ÙÀ½ ¿µ»ó¿¡´Â Åõ°Ô´õ¿¡ ¾à°ú, °úÀÚ ¸Ô¹æ ¿Ã·ÁÁÖ¼¼¿ä ?????????????????????? ºÎÅ¹µå¸³´Ï´Ù
hyeon.s_12 | 2025-05-24 | À¯ÇàÀü¿¡ Ã³À½ ³ª¿ÔÀ»¶§ ¸ÔÀº°Ô ÀßÇÑ°Å¿´Áö..
mimelodiixx | 2025-05-26 | The fork??????
queencard__23_123 | 2025-06-17 | È£½ÃÀÇ ÄÉÀÌÅ© ??
enfoo_ | 2025-05-22 | Æ÷Å©¹Ù¹Ù..¤»¤»¤»¤»±â¿©¿ö
retrytrainbbibbo | 2025-05-26 | º£¶ó ¾Ë¹Ù»ýÀÎµ¥ ÀÌ°Å ´ëÃ¼ ¹¹±æ·¡ ÇÏ·ç¿¡ ÁÖ¹® Ãë¼Ò°¡ 19°³³ª µÇ´Â°ÅÁÒ ¤»¤»¤»¤»
violet_geulis | 2025-07-29 | ngapain di tiup anjir??
_kkun12 | 2025-07-25 | Me watching her eat :
moani_808 | 2025-06-28 | Why u blowing the ice cream?
h2._.dong | 2025-05-23 | @j.kyu__2 ÇÄÀý´ë¶õ! ¤¾¤¾¤¾¤¾ °ÙÇØ±î
zoey_lurvesu | 2025-07-08 | Why is she blowing on it ice cream ???
alison_ptm23 | 2025-06-17 | C?mo le soplaba
pink_fluffy_.unicorn_ | 2025-06-30 | DIABETES
taking.thecorpse | 2025-07-01 | Why tf you chew like that
cxll.me8465 | 2025-05-24 | ??
ji_1x0 | 2025-05-24 | ¾ö¸¶ÇÑÅ× »©´Þ¶ó ÇØ¾ßÂ¡¤·??
ngajengkagn | 2025-05-26 | Patungan @stephaniegraciaa
wang_pig_beginagain | 2025-05-26 | spc..
chipichipichapachapa0124 | 2025-05-26 | Â÷°¡¿îµ¥ ¿Ö ºÒ¾î¸ÔÀ¸½É ¤»¤»¤»¤»¤»
wi__kayla | 2025-05-27 | @kwangwon_c ³ª ¿ä°Å »çÁà ¸Ô°í ½Í¾û
hyun_2747 | 2025-05-27 | ¿ì¸®µ¿³× º£¶ó°¡¸é Àú°Å ³Î·ÁÀÖ´øµð
mugyeom1115 | 2025-05-28 | ±Ùµ¥ ÈÄ~~~~ ´Â¿ÖÇÏ´Â°ÅÁö ¤»¤»¤»
beomf.jsh | 2025-05-29 | ¾Æ´Ï ¿Ö ÈÄÈÄ ºÒ¾î ¸Ô³Ê ¤»¤»¤»¤»
na1exn | 2025-05-31 | °³¸ÀÀÕ°Ù´Ù
yeosoyul20 | 2025-06-07 | ºÒ¾î¸Ô´Â¥¤»
gyujin_240 | 2025-06-10 | ¾û´Ï,,¿ø·¡ º£¶ó ¾È¸ÔÁöÀÌ?? ÀÌ¸§ ¸ð¸£ÀÚ³¶!! È÷È÷ ¼Ò¸® ³Ñ Á¶¾Æ..¿À´ÃµÎ..È÷È÷
loverabbity3851 | 2025-06-12 | ¤±¤¤´à¾Ò¾î¿ä ¤µ¤¾Á¤¸» ¸¹ÀÌ Çß³×¿ä
loverabbity3851 | 2025-06-12 | ¼ºÇü¸¹ÀÌ ÇÏ¼Ì³×
loverabbity3851 | 2025-06-12 | º¸±â½ÈÀºµ¥ ÀÌ°Å ¿Ö ´Ù²Ù ¶ß´ÂÁö ¤Ñ¤Ì
alison_ptm23 | 2025-06-22 | A ya
saniamukhanbetgali | 2025-06-24 | ¬·¬à¬é¬å ¬ã¬Ö¬Ò¬Ö ¬ä¬Ñ¬Ü¬à¬Ö¬Ö¬Ö????????
park_seun_jun | 2025-06-26 | °æ±âµµ±¤ÁÖ½Ã ½Ö·Éµ¿¿¡ ¸¹¾Æ¿ä
almirakhanza6 | 2025-06-27 | ituu gak panas lhoo ????
ratubilqis4484 | 2025-06-27 | Iih pengen ??
monika__s2020 | 2025-06-27 | ???? ????? ??? ?? ??? ??? ??
m00n564 | 2025-06-28 | Me mato el gatito de fondo??????
schlange_2421 | 2025-06-28 | Bl?de Frage: Wieso pustest du das Eis an, wenn es doch schon kalt ist? ??????
d0ll.milla | 2025-06-28 | Ela assoprando o sorvete ;-;
oct26haileyglow | 2025-06-28 | Where can i buy it ah ? I want to eat toooooooo!it looks like so delectable ??
joeunseo_13 | 2025-06-29 | ¾ó¸¶ÀÎ°¡¿©?
ren_aokii | 2025-06-30 | I want the lesbian one
yeyyo_l33 | 2025-06-30 | À¯´Ï½º¿¡ À±ÇÏ ´àÀ¸¼Ë¾î¿ë
kru.core | 2025-07-01 | How does it all now melt? Is it like frozen dessert instead of ice cream? Also I keep seeing korean people est this cake in one go like how tf is it possible ???? I can eat 2 bowls of ice cream max!
ghsndyh | 2025-07-01 | maooo
akaguyami_mehccone | 2025-07-01 | ?? ??? ???????
chickentender684 | 2025-07-03 | Wait why did you blow on the ice cream
sunoos_mochicheeks | 2025-07-03 | When she blew on the ice cream it reminded me of when Sunoo blew on his on accident ??
a7lini | 2025-07-04 | ¾î¸Ó!¤Ì ÀÌ ¾ÆÀÌ½ºÅ©¸² ³Ê¹« ¸Ô°í ½Í´Ù¤Ð¤Ð ¾î¶² ¸ÀÀÌ ´õ ¸ÀÀÖ¾î?¤Ð¤Ð¤Ð
cintaaa_anak_bundaaa | 2025-07-04 | selamat anda telah mendapatkan komentar dari Indonesia
farrasanajwa | 2025-07-06 | Indonesia kapan ada iniiiii
_wtx.isa | 2025-07-07 | where can i get this?
kusalamelia | 2025-07-09 | Where can i buy those
pixiedustt34 | 2025-07-10 | i want this so bad nobody understands the severity
arasidibrahimrn | 2025-07-10 | Ygxvh
vic_toria6290 | 2025-07-15 | Is she actually blowing the already cold ice cream
mitsukiis4n | 2025-07-15 | Amassava tudin
airxzop | 2025-07-15 | That pink color is chocolate...
gisellelui520 | 2025-07-16 | Why did she blow it??????
s_.noiy | 2025-07-17 | ¾ÆÀÌ½ºÅ©¸² ºÒ¾î¼­ ¸Ô´Â »ç¶÷Àº Ã³À½º½
jen.kisses_ | 2025-07-19 | Yall tf don't u guys blow on ur icecream when it's too cold !? Like I do it sometimes
orryo_luvie | 2025-07-20 | ngapain lu tiup, gua tanya?
uyovia | 2025-07-20 | close ur fucking mouth??
theyluvv_jasy | 2025-07-21 | It looks so tas- WAS THAT A KITTYYY ????????
lindsaynaps | 2025-07-22 | ??????
elastiikoo | 2025-07-24 | ¸Ô°í ½Í¾î ¤Ð¤Ð
cyt_0115 | 2025-07-25 | I want to eat!!!??
sophia__chang | 2025-07-25 | FINALLY AN ICECREAM THATS NOT HALF MELTED
134340ppl | 2025-07-25 | This need to be in my Baskin-Robbins store in Arizona??
saminka_1357 | 2025-07-27 | /:;()-.,?!?)?937);(#|^}?¢æ~+=]####
pixels_in_silence | 2025-07-27 | Ur blowing on ice cream ??
d__4cl | 2025-07-28 | ÄÉÀÌÅ©ÀÇ ÀÌ¸§Àº ¹¹¿¹¿ä? ?
siyahsnormallifeyk | 2025-07-29 | Hey sweetness????
ever.k1tsune | 2025-07-29 | fun fact: In brazil, the third flavor is called flocos!! It¡¯s my favorite ice cream flavor.
hehe.haneww_ | 2025-07-30 | ??"
2025-05-21,606,"½ºÅ°Æ²Áî ½Å»óÀ¸·Î Á©¸®°¡ Ãâ½ÃµÇ¾ú´Ù°í??? ¾Ë·Ï´Þ·Ï ±Í¿©¿î ºñÁÖ¾ó¿¡ ÁøÇÑ °úÀÏ ¸À, ¸»¶û ÂËµæÇÑ ½Ä°¨ÀÌ ³Ê¹« Áßµ¶ÀûÀÌ¿¡¿ä!¢¾? ÄíÆÎ¿¡¼­ ÇÒÀÎ Æ¯°¡ ÁøÇà Áß! Áö±Ý ¹Ù·Î ÄíÆÎ¿¡¼­ ¸¸³ªº¸¼¼¿ä! 9ÁÖ","#±¤°í, #½ºÅ°Æ²Áî, #½ºÅ°Æ²ÁîÁ©¸®, #·¹ÀÎº¸¿ì½ºÅ°Æ²Áî, #¸»¶ûÂËµæ½ºÅ°Æ²Áî, #Á©¸®½Å»ó, #ÆíÀÇÁ¡½Å»ó, #ÆíÀÇÁ¡°£½Ä","rami__0216 | 2025-05-22 | Á©¸® ¸¹ÀÌ ¾È¸Ô´ÂÆíÀÎµ¥ ÀÌ°Å´Â ½Ä°¨µµ ¸Àµµ ÀÖ¾î¼­ µÎÅë ±Ý¹æ ¼ø»è ½ÃÄÑ¿ä????
sellllll_u | 2025-05-30 | ¼Ò¸®°¡ ¾È³ª¿ä¤Ð¤Ð¤Ð¤Ð"
2025-05-20,9867,°¡À§¹ÙÀ§º¸ Áø »ç¶÷¸¸ ÈÄ¸£Ã÷ ÄáÇÇ ¸Ô±â¤»¤»¤»????????? ¿Í.. ¾öÃ» ´Þ¾Æ¿ä ´Þ¾Æ´Þ¾Æ???? @base_onf 10ÁÖ,,"s_.xn1l | 2025-07-06 | µ¿»ýºÐ Æ¾Æ® ³Ê¹« ÀÌ»µ¿ä!! Æ¾Æ® ¹¹¿¡¿ä??
guli8907_ | 2025-05-22 | ????
j.h__121201 | 2025-05-20 | 11ºÐÀü!! ¿À´Ãµµ ³Ñ ¸ÀÀÖ¾îº¸¿©¿ä¤Ð¤Ð
iqrausman2124 | 2025-07-06 | ????????????????
love_hodo_amber | 2025-07-12 | Á¯¾ð´ÏÅÂ±×ÇØ!!!!!¤»¤»¤»¤»
onvitt0730 | 2025-05-20 | ¾ó¸¶³ª´ÜÁö...¸Ô¾îº¸°í½Í¾î¿ä ¾Ë°Í°°À¸¸é¼­µµ ¸Àº¸°í½Í´Ù¿ä...!!
yeonjo.o__ | 2025-05-20 | ±Í¿©¿î µÎºÐ????
ijinseo2553 | 2025-05-24 | µ¿»ýºÐ ÁøÂ¥ ÀÌ»Ú½Ã´Ù
asmr_3562 | 2025-06-27 | µ¿»ýºÐ ¿ÏÀü (¿¾³¯ ´ºÁø½º)´Ù´Ï¿¤ ´àÀ½!!
jax._.ez | 2025-07-23 | ´ºÁø½º ´Ù´Ï¿¤ ´àÀ¸¼Ë´Ù
resty_utte | 2025-07-06 | Pengeeeennn??
cjsitjfo | 2025-05-23 | µ¿»ý ÀÔ¸ð¾ç ¿¹»ÛÃ´ ÇÏ´Â°Å º¸±â½È³×
0425_1004 | 2025-05-20 | @1004.0425 ¿äÁò À¯Çà Á¤°ú...
roseborninwinter | 2025-05-23 | @han_hhhj
@y_s_d_812 ³ª¸¸¸Ô¾îº¸°í½Í³ª ¤Ð
zeromouse_1.2.2.2 | 2025-05-23 | @skagunn ³Êµµ ÀÌ°Å ¸Ô¹æ Âï¾îº¼ »ý°¢ À¾´Ï???
d___9y | 2025-06-04 | @ga_0.latte"
2025-05-19,1983,Á¾ÀÌÃ³·³ ¾ãÀº 300³â ÀüÅë ±³Åä È­°úÀÚ? ÀÌ°É ÀÌÁ¦ ¸Ô¾îº¸´Ù´Ï.. ÂËµæ ºÎµéºÎµé ¹ÌÃÝÂ¥³ª!!!¢¾? ±³Åä ¿©Çà°¡½Ã¸é ²À µå¼Åº¸¼¼¿ä!!???? 10ÁÖ,,"moonpure_ | 2025-05-20 | ÀÌ°Å ¸ÀÀÕ¾Æ¿ä!!! ´Ù½Ã°¡¸é »ç¿Ã°Å¿¡¿ä!!!! ¤Ð¤Ð
k_minjoocurry | 2025-05-19 | ±×°Å °úÀÏ ¸Àµµ ¸ÀÀÖ¾î¿ä!
yx._zy5 | 2025-05-28 | ÀÌ°Å ½Å»ç°«À» ¶§ ¸Ô¾ú´Âµ¥ µþ±â ¸Àµµ ¸ÀÀÖ¾î¿ä!!! ??
jaeyoung0525 | 2025-05-19 | ÀÌ°Å ¾Ó±Ý¿¡¼­ »ìÂ¦ °èÇÇÇâÀÌ ³ª¼­ ¸ÀÀÖ¾î¿ä ¤¾¤¾
yoongaeun_model | 2025-05-20 | ÀÌ°Å ÁøÂ¥ ±Ã±ÝÇØ¿ä??
i_yooii | 2025-05-25 | ¸ÀÀÖ°Ú´Ù
ld._ain | 2025-05-20 | Ã³À½¿¡ ´Ü¹ßÇÏ½ÅÁÙ ¾Ë¾Ò¾î¿ä.
gptjadmw9978 | 2025-05-23 | ¼öÇÐ¿©Çà¶§ °Ì³ª»çÀç³¤°Å??
yee.naana | 2025-05-19 | @lee._.ruda09"
2025-05-18,1955,µ¿»ý°ú 7´Ü°è ¸»Â÷ÃÊÄÝ·¿ ¸Ô¹æ Ã§¸°Áö¤»¤»¤»?? º¸°í½ÍÀº ¸Ô¹æ ´ñ±Û·Î ¿äÃ»ÇØÁÖ¼¼¿ä?????? @base_onf 10ÁÖ,,"pink.tape_ | 2025-05-18 | ³Ê¹« ±Í¾ß¿ö¿ä????
a_hyeonn.j | 2025-05-19 | µÎºÐ ´Ù ±Í¿±°í ÀÌ»Ú¼Å¿ä ¤¾¤¾¤¾
rim.on__ | 2025-05-18 | ¼¼ºì³ë·¡¸Ó³Ä°í¡¦..¤»¤»¤»¤»¤»¤»
hapbbbi2 | 2025-05-18 | Àû´çÇÑ ´Ü ¸À¿¡ ¸»Â÷ÀÇ ¾¹¾µÇÔÀÌ ´À²¸Áö´Â 6´Ü°è°¡ µü ¸ÀÀÖÀ»°Í°°¾Æ¿ä????
pizzariver | 2025-05-18 | ¿ä°ÅÆ®¿ùµå µÎ¹ÙÀÌÃÊÄÚ¿ä!!!! ¿äÁò¸ÀÀÕ´Ù±¸ÇÏˆHµ¥ µÎ¹ÙÀÌÃÊÄÚ¸ÀÀÌ³ª´ÂÁö ±Ã±ÝÇÕ´Ï´õ
faith_hope_and_love___ | 2025-05-18 | ¾îµð¼­ ±¸¸ÅÇÏ¼Ì¾î¿ä?
jihyunpark99 | 2025-05-18 | ±¸¸ÅÃ³ ¾Ë ¼ö ÀÖÀ»±î¿ä? ¤Ð¤Ð
powerleeee09 | 2025-05-18 | µ¿»ýÀÌ¶û°°ÀÌÇÏ´Â°Å ³ÑÁ¶¾Æ¿ä
haa_yuni | 2025-06-18 | µþ±â ´Ü°èº°·Î ÇØÁÖ¼¼¿©
thesuperbooboo | 2025-07-12 | Where do you guys buy this?
saranglee_2310 | 2025-07-18 | °úÀÏ ¸ðÂî??
h.o_wxm | 2025-07-14 | µ¿»ý ÀÔ°¡¸®°í ¾Õ´Ï ÃÊÄÝ¸´ ²¸¼­ Çô·Î ÀÌ ½Ï ¾²´Â°Å ³Ñ ¿ô±â´ç¤»¤»
powerleeee09 | 2025-05-18 | µ¿»ýÀÌ¶û °úÀÏ ¿©·¯Á¾·ù ÅÁÈÄ·ç ¸Ô¹æ! °úÀÏÂý½Ò¶± ¸Ô¹æÀÌ¿ä!
hyo_miniverse | 2025-05-18 | ±âºÐÅ¿ ÀÎÁö´Â ¸ð¸£°ÚÁö¸¸ ¹º°¡ ·»Áî »ö±òµµ ±×¸° °è¿­ °°¾Æº¸¿©¿ä??
sun_j._.s2 | 2025-05-19 | @akj_good ¾ÈµÇ°Ú´Ù µµÄì°¡¼­ »ç¾ß°Ôµû"
2025-05-16,7117,´Þ°í³ª¹öÅÍ? Åä¸¶Åä¹öÅÍ? Åë ¹öÅÍ ¸Ô¹æASMR ·Ö.. ¹öÅÍ°¡ ÀÌ·¸°Ô ¸ÀÀÖ´Â À½½ÄÀÌ¶ó´Ï..?????? 10ÁÖ,,"xu1.ro | 2025-05-16 | 1ºü´Ù??
y_not_eat | 2025-05-16 | ´Þ°í³ª¹öÅÍ ³Ê¹« ±Ã±ÝÁa¤»¤»¤»¤»
boggeunang | 2025-05-16 | ¿ì¾Ó ¸ÀÀÖ°Ú¾î¿ä ????
jooyoung0131 | 2025-05-17 | ´Þ°í³ª¹öÅÍ ??????????????
pilates_sora_t | 2025-05-16 | ÀÌ°Å ¾îµð¼­»ç¿ä?!
fromseohee | 2025-05-16 | ¾î¶²°Ô Á¦ÀÏ ¸ÀÀÖ¾îº¸¿©¿ä????????
gg0ji._.0115 | 2025-05-16 | 2ºü´Ù!!
ji_hniii | 2025-05-16 | ±×³É ¸Ô¾îµµ ¸ÀÀÖ³ª¿ë???!
